Row_Index,timestamp,num_pending_transactions,smoothed_pending_transactions
0,1770872013,5,19.5
1,1770872014,34,46.5
2,1770872015,59,74.0
3,1770872016,89,74.0
4,1770872017,59,74.0
5,1770872018,89,74.0
6,1770872019,59,73.5
7,1770872020,88,73.5
8,1770872021,59,74.0
9,1770872022,89,74.0
10,1770872023,59,73.5
11,1770872024,88,73.5
12,1770872025,59,74.0
13,1770872026,89,73.5
14,1770872027,58,73.0
15,1770872028,88,73.5
16,1770872029,59,74.0
17,1770872030,89,74.0
18,1770872031,59,73.5
19,1770872032,88,73.5
20,1770872033,59,74.0
21,1770872034,89,73.5
22,1770872035,58,73.0
23,1770872036,88,73.5
24,1770872037,59,73.5
25,1770872038,88,73.5
26,1770872039,59,74.0
27,1770872040,89,73.5
28,1770872041,58,73.0
29,1770872042,88,73.5
30,1770872043,59,73.5
31,1770872044,88,73.0
32,1770872045,58,73.0
33,1770872046,88,73.5
34,1770872047,59,73.5
35,1770872048,88,73.0
36,1770872049,58,73.0
37,1770872050,88,73.0
38,1770872051,58,73.0
39,1770872052,88,73.5
40,1770872053,59,74.0
41,1770872054,89,73.5
42,1770872055,58,73.0
43,1770872056,88,73.5
44,1770872057,59,73.5
45,1770872058,88,73.5
46,1770872059,59,74.0
47,1770872060,89,73.5
48,1770872061,58,73.0
49,1770872062,88,73.5
50,1770872063,59,74.0
51,1770872064,89,73.5
52,1770872065,58,73.0
53,1770872066,88,73.5
54,1770872067,59,73.5
55,1770872068,88,73.5
56,1770872069,59,74.0
57,1770872070,89,73.5
58,1770872071,58,73.0
59,1770872072,88,73.5
60,1770872073,59,74.0
61,1770872074,89,74.0
62,1770872075,59,74.0
63,1770872076,89,74.0
64,1770872077,59,73.5
65,1770872078,88,73.5
66,1770872079,59,74.0
67,1770872080,89,73.5
68,1770872081,58,73.0
69,1770872082,88,73.5
70,1770872083,59,74.0
71,1770872084,89,73.5
72,1770872085,58,73.0
73,1770872086,88,73.5
74,1770872087,59,74.0
75,1770872088,89,73.5
76,1770872089,58,73.0
