Row_Index,timestamp,num_pending_transactions,smoothed_pending_transactions
0,1764503715,5,52.5
1,1764503716,100,100.5
2,1764503717,101,150.0
3,1764503718,199,149.5
4,1764503719,100,148.0
5,1764503720,196,148.0
6,1764503721,100,146.5
7,1764503722,193,146.5
8,1764503723,100,145.0
9,1764503724,190,147.5
10,1764503725,105,148.0
11,1764503726,191,148.5
12,1764503727,106,147.5
13,1764503728,189,150.5
14,1764503729,112,150.5
15,1764503730,189,151.5
16,1764503731,114,151.0
17,1764503732,188,154.5
18,1764503733,121,156.5
19,1764503734,192,158.0
20,1764503735,124,158.0
21,1764503736,192,160.0
22,1764503737,128,160.5
23,1764503738,193,161.5
24,1764503739,130,159.5
25,1764503740,189,162.0
26,1764503741,135,163.0
27,1764503742,191,164.0
28,1764503743,137,163.5
29,1764503744,190,166.0
30,1764503745,142,167.0
31,1764503746,192,167.5
32,1764503747,143,166.0
33,1764503748,189,168.5
34,1764503749,148,169.5
35,1764503750,191,171.0
36,1764503751,151,170.5
37,1764503752,190,172.0
38,1764503753,154,172.0
39,1764503754,190,174.0
40,1764503755,158,174.5
41,1764503756,191,176.5
42,1764503757,162,177.0
43,1764503758,192,178.0
44,1764503759,164,177.5
45,1764503760,191,179.5
46,1764503761,168,179.5
47,1764503762,191,181.0
48,1764503763,171,181.0
49,1764503764,191,182.5
50,1764503765,174,182.5
51,1764503766,191,183.5
52,1764503767,176,183.0
53,1764503768,190,185.5
54,1764503769,181,186.0
55,1764503770,191,186.5
56,1764503771,182,185.5
57,1764503772,189,188.5
58,1764503773,188,190.5
59,1764503774,193,191.5
60,1764503775,190,190.5
61,1764503776,191,192.0
62,1764503777,193,193.0
63,1764503778,193,192.5
64,1764503779,192,194.0
65,1764503780,196,194.5
66,1764503781,193,196.5
67,1764503782,200,194.5
68,1764503783,189,194.5
69,1764503784,200,193.0
70,1764503785,186,193.0
71,1764503786,200,191.5
72,1764503787,183,191.5
73,1764503788,200,190.0
74,1764503789,180,190.0
75,1764503790,200,188.5
76,1764503791,177,188.5
77,1764503792,200,187.0
78,1764503793,174,187.0
79,1764503794,200,185.5
80,1764503795,171,185.5
81,1764503796,200,184.0
82,1764503797,168,184.0
83,1764503798,200,182.5
84,1764503799,165,182.5
85,1764503800,200,181.0
86,1764503801,162,181.0
87,1764503802,200,179.5
88,1764503803,159,179.5
89,1764503804,200,178.0
90,1764503805,156,178.0
91,1764503806,200,176.0
92,1764503807,152,176.0
93,1764503808,200,174.5
94,1764503809,149,174.5
95,1764503810,200,173.0
96,1764503811,146,173.0
97,1764503812,200,171.5
98,1764503813,143,171.5
99,1764503814,200,170.0
100,1764503815,140,170.0
101,1764503816,200,168.5
102,1764503817,137,168.5
103,1764503818,200,167.0
104,1764503819,134,167.0
105,1764503820,200,165.0
106,1764503821,130,165.0
107,1764503822,200,163.5
108,1764503823,127,163.5
109,1764503824,200,162.0
110,1764503825,124,162.0
111,1764503826,200,160.5
112,1764503827,121,160.5
113,1764503828,200,159.0
114,1764503829,118,159.0
115,1764503830,200,157.5
116,1764503831,115,157.5
117,1764503832,200,155.5
118,1764503833,111,155.5
119,1764503834,200,154.0
120,1764503835,108,154.0
121,1764503836,200,152.5
122,1764503837,105,152.5
123,1764503838,200,151.0
124,1764503839,102,151.0
125,1764503840,200,150.0
126,1764503841,100,149.0
127,1764503842,198,149.0
128,1764503843,100,147.0
129,1764503844,194,147.0
130,1764503845,100,145.5
131,1764503846,191,147.0
132,1764503847,103,147.0
133,1764503848,191,148.5
134,1764503849,106,148.0
135,1764503850,190,149.0
136,1764503851,108,148.5
137,1764503852,189,151.5
138,1764503853,114,153.0
139,1764503854,192,154.0
140,1764503855,116,153.5
141,1764503856,191,155.5
142,1764503857,120,156.0
143,1764503858,192,157.0
144,1764503859,122,156.5
145,1764503860,191,158.0
146,1764503861,125,158.0
147,1764503862,191,159.5
148,1764503863,128,159.5
149,1764503864,191,161.5
150,1764503865,132,162.0
151,1764503866,192,162.0
152,1764503867,132,160.5
153,1764503868,189,163.5
154,1764503869,138,164.5
155,1764503870,191,165.5
156,1764503871,140,165.0
157,1764503872,190,167.0
158,1764503873,144,167.5
159,1764503874,191,169.0
160,1764503875,147,169.0
161,1764503876,191,171.0
162,1764503877,151,171.5
163,1764503878,192,173.0
164,1764503879,154,173.0
165,1764503880,192,174.5
166,1764503881,157,174.5
167,1764503882,192,175.5
168,1764503883,159,174.5
169,1764503884,190,176.0
170,1764503885,162,176.5
171,1764503886,191,177.5
172,1764503887,164,177.0
173,1764503888,190,180.0
174,1764503889,170,181.5
175,1764503890,193,182.5
176,1764503891,172,182.0
177,1764503892,192,184.0
178,1764503893,176,184.5
179,1764503894,193,185.0
180,1764503895,177,184.0
181,1764503896,191,186.0
182,1764503897,181,186.5
183,1764503898,192,187.5
184,1764503899,183,187.0
185,1764503900,191,189.5
186,1764503901,188,190.5
187,1764503902,193,191.0
188,1764503903,189,189.5
189,1764503904,190,192.0
190,1764503905,194,194.0
191,1764503906,194,193.0
192,1764503907,192,194.0
193,1764503908,196,194.0
194,1764503909,192,195.5
195,1764503910,199,194.5
196,1764503911,190,195.0
197,1764503912,200,193.5
198,1764503913,187,193.5
199,1764503914,200,192.0
200,1764503915,184,192.0
201,1764503916,200,190.5
202,1764503917,181,190.5
203,1764503918,200,150.0
204,1764503919,100,100.0
205,1764503920,100,50.0
206,1764503921,0,0.0
