Index,Pod,Timestamp,CPU(m),RAM(Mi)
88,op-node-76bc866d6f-9crgw,2026-02-11 20:27:13,32,227
89,op-node-76bc866d6f-9crgw,2026-02-11 20:27:23,35,228
90,op-node-76bc866d6f-9crgw,2026-02-11 20:27:33,35,228
91,op-node-76bc866d6f-9crgw,2026-02-11 20:27:43,35,228
92,op-node-76bc866d6f-9crgw,2026-02-11 20:27:53,38,223
93,op-node-76bc866d6f-9crgw,2026-02-11 20:28:04,38,223
94,op-node-76bc866d6f-9crgw,2026-02-11 20:28:14,44,224
95,op-node-76bc866d6f-9crgw,2026-02-11 20:28:24,66,223
96,op-node-76bc866d6f-9crgw,2026-02-11 20:28:34,66,223
97,op-node-76bc866d6f-9crgw,2026-02-11 20:28:44,51,224
