Index,Pod,Timestamp,CPU(m),RAM(Mi)
0,op-geth-58cfb95cd4-jd97r,2026-02-11 20:17:05,10,622
1,op-geth-58cfb95cd4-jd97r,2026-02-11 20:17:15,75,614
2,op-geth-58cfb95cd4-jd97r,2026-02-11 20:17:25,352,618
3,op-geth-58cfb95cd4-jd97r,2026-02-11 20:17:35,358,630
4,op-geth-58cfb95cd4-jd97r,2026-02-11 20:17:46,358,630
5,op-geth-58cfb95cd4-jd97r,2026-02-11 20:17:56,366,632
6,op-geth-58cfb95cd4-jd97r,2026-02-11 20:18:06,364,664
7,op-geth-58cfb95cd4-jd97r,2026-02-11 20:18:16,364,664
8,op-geth-58cfb95cd4-jd97r,2026-02-11 20:18:26,354,677
9,op-geth-58cfb95cd4-jd97r,2026-02-11 20:18:36,354,677
10,op-geth-58cfb95cd4-jd97r,2026-02-11 20:18:46,354,677
11,op-geth-58cfb95cd4-jd97r,2026-02-11 20:18:56,358,680
12,op-geth-58cfb95cd4-jd97r,2026-02-11 20:19:07,365,687
13,op-geth-58cfb95cd4-jd97r,2026-02-11 20:19:17,365,687
14,op-geth-58cfb95cd4-jd97r,2026-02-11 20:19:27,372,693
15,op-geth-58cfb95cd4-jd97r,2026-02-11 20:19:37,387,708
16,op-geth-58cfb95cd4-jd97r,2026-02-11 20:19:47,387,708
17,op-geth-58cfb95cd4-jd97r,2026-02-11 20:19:57,364,712
18,op-geth-58cfb95cd4-jd97r,2026-02-11 20:20:07,357,718
19,op-geth-58cfb95cd4-jd97r,2026-02-11 20:20:17,357,718
20,op-geth-58cfb95cd4-jd97r,2026-02-11 20:20:27,366,720
21,op-geth-58cfb95cd4-jd97r,2026-02-11 20:20:38,370,723
22,op-geth-58cfb95cd4-jd97r,2026-02-11 20:20:48,370,723
23,op-geth-58cfb95cd4-jd97r,2026-02-11 20:20:58,369,727
24,op-geth-58cfb95cd4-jd97r,2026-02-11 20:21:08,358,744
25,op-geth-58cfb95cd4-jd97r,2026-02-11 20:21:18,358,744
26,op-geth-58cfb95cd4-jd97r,2026-02-11 20:21:28,379,747
27,op-geth-58cfb95cd4-jd97r,2026-02-11 20:21:38,373,759
28,op-geth-58cfb95cd4-jd97r,2026-02-11 20:21:48,373,759
29,op-geth-58cfb95cd4-jd97r,2026-02-11 20:21:59,360,770
30,op-geth-58cfb95cd4-jd97r,2026-02-11 20:22:09,362,773
