relative_timestamp,real_timestamp,percentage_included
217,1770841233,67.65308641975308
218,1770841234,67.65308641975308
219,1770841235,68.28765432098766
220,1770841236,68.28765432098766
221,1770841237,68.91851851851852
222,1770841238,68.91851851851852
223,1770841239,69.54444444444444
224,1770841240,69.54444444444444
225,1770841241,70.17654320987654
226,1770841242,70.17654320987654
227,1770841243,70.80864197530865
228,1770841244,70.80864197530865
229,1770841245,71.43827160493828
230,1770841246,71.43827160493828
231,1770841247,72.07530864197531
232,1770841248,72.07530864197531
233,1770841249,72.70370370370371
234,1770841250,72.70370370370371
235,1770841251,73.33333333333333
236,1770841252,73.33333333333333
237,1770841253,73.96296296296296
238,1770841254,73.96296296296296
239,1770841255,74.59629629629629
240,1770841256,74.59629629629629
241,1770841257,75.23950617283951
242,1770841258,75.23950617283951
243,1770841259,75.86172839506173
244,1770841260,75.86172839506173
245,1770841261,76.49382716049384
246,1770841262,76.49382716049384
247,1770841263,77.12098765432098
248,1770841264,77.12098765432098
249,1770841265,77.74567901234568
250,1770841266,77.74567901234568
251,1770841267,78.38024691358024
252,1770841268,78.38024691358024
253,1770841269,79.01234567901234
254,1770841270,79.01234567901234
255,1770841271,79.65185185185184
256,1770841272,79.65185185185184
257,1770841273,80.28148148148149
258,1770841274,80.28148148148149
259,1770841275,80.91358024691358
260,1770841276,80.91358024691358
261,1770841277,81.53456790123457
262,1770841278,81.53456790123457
263,1770841279,82.17037037037038
264,1770841280,82.17037037037038
265,1770841281,82.79506172839505
266,1770841282,82.79506172839505
267,1770841283,83.42716049382716
268,1770841284,83.42716049382716
269,1770841285,84.06296296296296
270,1770841286,84.06296296296296
271,1770841287,84.69135802469135
272,1770841288,84.69135802469135
273,1770841289,85.32716049382717
274,1770841290,85.32716049382717
275,1770841291,85.95925925925926
276,1770841292,85.95925925925926
277,1770841293,86.59012345679012
278,1770841294,86.59012345679012
279,1770841295,87.23703703703704
280,1770841296,87.23703703703704
281,1770841297,87.86172839506173
282,1770841298,87.86172839506173
283,1770841299,88.48888888888888
284,1770841300,88.48888888888888
285,1770841301,89.10864197530864
286,1770841302,89.10864197530864
287,1770841303,89.74567901234568
288,1770841304,89.74567901234568
289,1770841305,90.37407407407407
290,1770841306,90.37407407407407
291,1770841307,91.00864197530865
292,1770841308,91.00864197530865
293,1770841309,91.65185185185184
294,1770841310,91.65185185185184
295,1770841311,92.27407407407408
296,1770841312,92.27407407407408
297,1770841313,92.9
298,1770841314,92.9
299,1770841315,93.53827160493827
300,1770841316,93.53827160493827
301,1770841317,94.15925925925926
302,1770841318,94.15925925925926
303,1770841319,94.7925925925926
304,1770841320,94.7925925925926
305,1770841321,95.42469135802469
306,1770841322,95.42469135802469
307,1770841323,96.05432098765432
308,1770841324,96.05432098765432
309,1770841325,96.67777777777778
310,1770841326,96.67777777777778
311,1770841327,97.32839506172839
312,1770841328,97.32839506172839
313,1770841329,97.95308641975309
314,1770841330,97.95308641975309
315,1770841331,98.58518518518518
316,1770841332,98.58518518518518
317,1770841333,99.21358024691358
318,1770841334,99.21358024691358
319,1770841335,99.8469135802469
320,1770841336,99.8469135802469
321,1770841337,100.0
