Timestamp,Namespace,Pod,CPU(m),RAM(Mi)
2026-02-12 04:19:40,default,beacon-85cbbc7d7b-dr7z,80,179
2026-02-12 04:19:40,default,el-584bddccc7-ljpwp,10,40
2026-02-12 04:19:40,default,op-batcher-7ddcb69467-jprj9,3,19
2026-02-12 04:19:40,default,op-geth-75f4676cdc-n84lh,7,118
2026-02-12 04:19:40,default,op-node-fc4c5d564-dptkw,23,128
2026-02-12 04:19:40,default,op-rbuilder-d7bd8784c-4vphh,18,86
2026-02-12 04:19:40,default,rollup-boost-cb6c88c87-6qqtb,3,6
2026-02-12 04:19:40,default,validator-5c45f686bc-p6d5w,36,28
2026-02-12 04:19:40,testing,contender-85bb797bc8-x54s5,2,12
2026-02-12 04:19:50,default,beacon-85cbbc7d7b-dr7z,80,179
2026-02-12 04:19:50,default,el-584bddccc7-ljpwp,10,40
2026-02-12 04:19:50,default,op-batcher-7ddcb69467-jprj9,3,19
2026-02-12 04:19:50,default,op-geth-75f4676cdc-n84lh,7,118
2026-02-12 04:19:50,default,op-node-fc4c5d564-dptkw,23,128
2026-02-12 04:19:50,default,op-rbuilder-d7bd8784c-4vphh,18,86
2026-02-12 04:19:50,default,rollup-boost-cb6c88c87-6qqtb,3,6
2026-02-12 04:19:50,default,validator-5c45f686bc-p6d5w,36,28
2026-02-12 04:19:50,testing,contender-85bb797bc8-x54s5,2,12
2026-02-12 04:20:00,default,beacon-85cbbc7d7b-dr7z,64,179
2026-02-12 04:20:00,default,el-584bddccc7-ljpwp,9,41
2026-02-12 04:20:00,default,op-batcher-7ddcb69467-jprj9,4,21
2026-02-12 04:20:00,default,op-geth-75f4676cdc-n84lh,7,118
2026-02-12 04:20:00,default,op-node-fc4c5d564-dptkw,23,128
2026-02-12 04:20:00,default,op-rbuilder-d7bd8784c-4vphh,16,87
2026-02-12 04:20:00,default,rollup-boost-cb6c88c87-6qqtb,3,6
2026-02-12 04:20:00,default,validator-5c45f686bc-p6d5w,41,31
2026-02-12 04:20:00,testing,contender-85bb797bc8-x54s5,36,45
2026-02-12 04:20:10,default,beacon-85cbbc7d7b-dr7z,94,178
2026-02-12 04:20:10,default,el-584bddccc7-ljpwp,8,40
2026-02-12 04:20:10,default,op-batcher-7ddcb69467-jprj9,4,21
2026-02-12 04:20:10,default,op-geth-75f4676cdc-n84lh,70,120
2026-02-12 04:20:10,default,op-node-fc4c5d564-dptkw,26,130
