Timestamp,Namespace,Pod,CPU(m),RAM(Mi)
2026-02-11 20:17:05,default,beacon-6686fb6d7-x4d5l,84,208
2026-02-11 20:17:05,default,el-6cc975f4f4-swrs8,18,46
2026-02-11 20:17:05,default,op-batcher-766c846f88-2sd5w,2,95
2026-02-11 20:17:05,default,op-geth-58cfb95cd4-jd97r,10,622
2026-02-11 20:17:05,default,op-node-76bc866d6f-9crgw,44,186
2026-02-11 20:17:05,default,validator-74689874d8-qpxz5,60,29
2026-02-11 20:17:05,testing,contender-85bb797bc8-vlqs,2,12
2026-02-11 20:17:15,default,beacon-6686fb6d7-x4d5l,113,208
2026-02-11 20:17:15,default,el-6cc975f4f4-swrs8,14,46
2026-02-11 20:17:15,default,op-batcher-766c846f88-2sd5w,5,95
2026-02-11 20:17:15,default,op-geth-58cfb95cd4-jd97r,75,614
2026-02-11 20:17:15,default,op-node-76bc866d6f-9crgw,44,186
2026-02-11 20:17:15,default,validator-74689874d8-qpxz5,63,29
2026-02-11 20:17:15,testing,contender-85bb797bc8-vlqs,3,12
2026-02-11 20:17:25,default,beacon-6686fb6d7-x4d5l,72,208
2026-02-11 20:17:25,default,el-6cc975f4f4-swrs8,11,47
2026-02-11 20:17:25,default,op-batcher-766c846f88-2sd5w,22,98
2026-02-11 20:17:25,default,op-geth-58cfb95cd4-jd97r,352,618
2026-02-11 20:17:25,default,op-node-76bc866d6f-9crgw,35,188
2026-02-11 20:17:25,default,validator-74689874d8-qpxz5,63,29
2026-02-11 20:17:25,testing,contender-85bb797bc8-vlqs,105,108
2026-02-11 20:17:35,default,beacon-6686fb6d7-x4d5l,112,208
2026-02-11 20:17:35,default,el-6cc975f4f4-swrs8,17,47
2026-02-11 20:17:35,default,op-batcher-766c846f88-2sd5w,18,98
2026-02-11 20:17:35,default,op-geth-58cfb95cd4-jd97r,358,630
2026-02-11 20:17:35,default,op-node-76bc866d6f-9crgw,53,199
2026-02-11 20:17:35,default,validator-74689874d8-qpxz5,69,32
2026-02-11 20:17:35,testing,contender-85bb797bc8-vlqs,99,108
