Timestamp,Namespace,Pod,CPU(m),RAM(Mi)
2026-02-12 04:16:17,default,el-584bddccc7-ljpwp,9,41
2026-02-12 04:16:17,default,op-batcher-7ddcb69467-jprj9,5,21
2026-02-12 04:16:17,default,op-geth-75f4676cdc-n84lh,41,109
2026-02-12 04:16:17,default,op-node-fc4c5d564-dptkw,26,89
2026-02-12 04:16:17,default,op-rbuilder-d7bd8784c-4vphh,71,84
2026-02-12 04:16:17,default,rollup-boost-cb6c88c87-6qqtb,7,6
2026-02-12 04:16:17,default,validator-5c45f686bc-p6d5w,37,29
2026-02-12 04:16:17,testing,contender-85bb797bc8-x54s5,21,22
2026-02-12 04:16:27,default,beacon-85cbbc7d7b-dr7z,64,179
2026-02-12 04:16:27,default,el-584bddccc7-ljpwp,8,39
2026-02-12 04:16:27,default,op-batcher-7ddcb69467-jprj9,5,21
2026-02-12 04:16:27,default,op-geth-75f4676cdc-n84lh,41,110
2026-02-12 04:16:27,default,op-node-fc4c5d564-dptkw,31,91
2026-02-12 04:16:27,default,op-rbuilder-d7bd8784c-4vphh,73,83
2026-02-12 04:16:27,default,rollup-boost-cb6c88c87-6qqtb,7,6
2026-02-12 04:16:27,default,validator-5c45f686bc-p6d5w,37,29
2026-02-12 04:16:27,testing,contender-85bb797bc8-x54s5,21,22
