Timestamp,Namespace,Pod,CPU(m),RAM(Mi)
2026-02-11 16:19:04,default,op-batcher-7ddcb69467-cvxjs,10,67
2026-02-11 16:19:04,default,op-geth-75f4676cdc-ffl7k,115,472
2026-02-11 16:19:04,default,op-node-58b7579566-2kvqz,32,176
2026-02-11 16:19:04,default,validator-5c45f686bc-xh52r,36,31
2026-02-11 16:19:04,testing,contender-85bb797bc8-t27wl,44,45
2026-02-11 16:19:14,default,beacon-85cbbc7d7b-t2cbt,72,209
2026-02-11 16:19:14,default,el-584bddccc7-zndtx,11,46
2026-02-11 16:19:14,default,op-batcher-7ddcb69467-cvxjs,8,68
2026-02-11 16:19:14,default,op-geth-75f4676cdc-ffl7k,115,472
2026-02-11 16:19:14,default,op-node-58b7579566-2kvqz,34,176
2026-02-11 16:19:14,default,validator-5c45f686bc-xh52r,36,31
2026-02-11 16:19:14,testing,contender-85bb797bc8-t27wl,45,45
2026-02-11 16:19:24,default,beacon-85cbbc7d7b-t2cbt,72,209
2026-02-11 16:19:24,default,el-584bddccc7-zndtx,9,46
2026-02-11 16:19:24,default,op-batcher-7ddcb69467-cvxjs,11,74
2026-02-11 16:19:24,default,op-geth-75f4676cdc-ffl7k,119,475
2026-02-11 16:19:24,default,op-node-58b7579566-2kvqz,30,176
2026-02-11 16:19:24,default,validator-5c45f686bc-xh52r,39,32
2026-02-11 16:19:24,testing,contender-85bb797bc8-t27wl,44,45
2026-02-11 16:19:34,default,beacon-85cbbc7d7b-t2cbt,72,209
2026-02-11 16:19:34,default,el-584bddccc7-zndtx,9,46
2026-02-11 16:19:34,default,op-batcher-7ddcb69467-cvxjs,11,74
2026-02-11 16:19:34,default,op-geth-75f4676cdc-ffl7k,119,475
2026-02-11 16:19:34,default,op-node-58b7579566-2kvqz,30,176
2026-02-11 16:19:34,default,validator-5c45f686bc-xh52r,39,32
2026-02-11 16:19:34,testing,contender-85bb797bc8-t27wl,44,45
2026-02-11 16:19:44,default,beacon-85cbbc7d7b-t2cbt,63,210
2026-02-11 16:19:44,default,el-584bddccc7-zndtx,13,48
2026-02-11 16:19:44,default,op-batcher-7ddcb69467-cvxjs,8,74
2026-02-11 16:19:44,default,op-geth-75f4676cdc-ffl7k,119,475
2026-02-11 16:19:44,default,op-node-58b7579566-2kvqz,35,176
2026-02-11 16:19:44,default,validator-5c45f686bc-xh52r,41,31
2026-02-11 16:19:44,testing,contender-85bb797bc8-t27wl,46,45
2026-02-11 16:19:55,default,beacon-85cbbc7d7b-t2cbt,72,209
2026-02-11 16:19:55,default,el-584bddccc7-zndtx,10,48
2026-02-11 16:19:55,default,op-batcher-7ddcb69467-cvxjs,10,75
2026-02-11 16:19:55,default,op-geth-75f4676cdc-ffl7k,123,479
2026-02-11 16:19:55,default,op-node-58b7579566-2kvqz,44,176
2026-02-11 16:19:55,default,validator-5c45f686bc-xh52r,42,30
2026-02-11 16:19:55,testing,contender-85bb797bc8-t27wl,46,45
2026-02-11 16:20:05,default,beacon-85cbbc7d7b-t2cbt,72,209
2026-02-11 16:20:05,default,el-584bddccc7-zndtx,10,48
2026-02-11 16:20:05,default,op-batcher-7ddcb69467-cvxjs,10,75
2026-02-11 16:20:05,default,op-geth-75f4676cdc-ffl7k,123,479
2026-02-11 16:20:05,default,op-node-58b7579566-2kvqz,44,176
