Timestamp,Namespace,Pod,CPU(m),RAM(Mi)
2026-02-12 05:01:50,default,beacon-85cbbc7d7b-dr7z,60,216
2026-02-12 05:01:50,default,el-584bddccc7-ljpwp,8,59
2026-02-12 05:01:50,default,op-batcher-7ddcb69467-jprj9,3,22
2026-02-12 05:01:50,default,op-geth-75f4676cdc-n84lh,29,275
2026-02-12 05:01:50,default,op-node-fc4c5d564-dptkw,28,228
2026-02-12 05:01:50,default,op-rbuilder-784769bd78-bd7n,20,148
2026-02-12 05:01:50,default,rollup-boost-cb6c88c87-6qqtb,4,8
2026-02-12 05:01:50,default,validator-5c45f686bc-p6d5w,42,35
2026-02-12 05:01:50,testing,contender-85bb797bc8-x54s5,21,48
2026-02-12 05:02:00,default,beacon-85cbbc7d7b-dr7z,60,216
2026-02-12 05:02:00,default,el-584bddccc7-ljpwp,8,59
2026-02-12 05:02:00,default,op-batcher-7ddcb69467-jprj9,3,22
2026-02-12 05:02:00,default,op-geth-75f4676cdc-n84lh,29,275
2026-02-12 05:02:00,default,op-node-fc4c5d564-dptkw,28,228
2026-02-12 05:02:00,default,op-rbuilder-784769bd78-bd7n,20,148
2026-02-12 05:02:00,default,rollup-boost-cb6c88c87-6qqtb,4,8
2026-02-12 05:02:00,default,validator-5c45f686bc-p6d5w,42,35
2026-02-12 05:02:00,testing,contender-85bb797bc8-x54s5,21,48
2026-02-12 05:02:10,default,beacon-85cbbc7d7b-dr7z,60,216
2026-02-12 05:02:10,default,el-584bddccc7-ljpwp,13,60
2026-02-12 05:02:10,default,op-batcher-7ddcb69467-jprj9,9,24
2026-02-12 05:02:10,default,op-geth-75f4676cdc-n84lh,92,278
2026-02-12 05:02:10,default,op-node-fc4c5d564-dptkw,30,229
2026-02-12 05:02:10,default,op-rbuilder-784769bd78-bd7n,73,152
2026-02-12 05:02:10,default,rollup-boost-cb6c88c87-6qqtb,6,9
2026-02-12 05:02:10,default,validator-5c45f686bc-p6d5w,40,32
2026-02-12 05:02:10,testing,contender-85bb797bc8-x54s5,42,46
2026-02-12 05:02:20,default,beacon-85cbbc7d7b-dr7z,84,216
2026-02-12 05:02:20,default,el-584bddccc7-ljpwp,8,60
2026-02-12 05:02:20,default,op-batcher-7ddcb69467-jprj9,9,26
2026-02-12 05:02:20,default,op-geth-75f4676cdc-n84lh,85,280
2026-02-12 05:02:20,default,op-node-fc4c5d564-dptkw,30,229
2026-02-12 05:02:20,default,op-rbuilder-784769bd78-bd7n,73,154
2026-02-12 05:02:20,default,rollup-boost-cb6c88c87-6qqtb,6,9
2026-02-12 05:02:20,default,validator-5c45f686bc-p6d5w,47,34
2026-02-12 05:02:20,testing,contender-85bb797bc8-x54s5,41,46
2026-02-12 05:02:31,default,beacon-85cbbc7d7b-dr7z,84,216
2026-02-12 05:02:31,default,el-584bddccc7-ljpwp,8,60
2026-02-12 05:02:31,default,op-batcher-7ddcb69467-jprj9,9,26
2026-02-12 05:02:31,default,op-geth-75f4676cdc-n84lh,85,280
2026-02-12 05:02:31,default,op-node-fc4c5d564-dptkw,30,229
2026-02-12 05:02:31,default,op-rbuilder-784769bd78-bd7n,73,154
2026-02-12 05:02:31,default,rollup-boost-cb6c88c87-6qqtb,6,9
2026-02-12 05:02:31,default,validator-5c45f686bc-p6d5w,47,34
