Row_Index,timestamp,num_pending_transactions,smoothed_pending_transactions
0,1770841016,95,223.5
1,1770841017,352,479.5
2,1770841018,607,686.5
3,1770841019,766,894.0
4,1770841020,1022,891.5
5,1770841021,761,889.0
6,1770841022,1017,880.0
7,1770841023,743,871.0
8,1770841024,999,871.5
9,1770841025,744,871.5
10,1770841026,999,870.5
11,1770841027,742,870.0
12,1770841028,998,869.0
13,1770841029,740,867.5
14,1770841030,995,867.0
15,1770841031,739,866.5
16,1770841032,994,868.0
17,1770841033,742,870.0
18,1770841034,998,870.0
19,1770841035,742,869.5
20,1770841036,997,870.0
21,1770841037,743,871.0
22,1770841038,999,870.0
23,1770841039,741,869.0
24,1770841040,997,868.0
25,1770841041,739,869.5
26,1770841042,1000,870.5
27,1770841043,741,869.5
28,1770841044,998,872.0
29,1770841045,746,874.0
30,1770841046,1002,872.0
31,1770841047,742,870.0
32,1770841048,998,869.5
33,1770841049,741,868.5
34,1770841050,996,868.5
35,1770841051,741,868.5
36,1770841052,996,869.5
37,1770841053,743,870.5
38,1770841054,998,869.5
39,1770841055,741,869.0
40,1770841056,997,868.5
41,1770841057,740,867.5
42,1770841058,995,867.0
43,1770841059,739,866.5
44,1770841060,994,873.0
45,1770841061,752,880.0
46,1770841062,1008,878.0
47,1770841063,748,875.5
48,1770841064,1003,874.0
49,1770841065,745,872.5
50,1770841066,1000,868.0
51,1770841067,736,863.5
52,1770841068,991,863.0
53,1770841069,735,862.5
54,1770841070,990,862.0
55,1770841071,734,861.0
56,1770841072,988,865.0
57,1770841073,742,869.0
58,1770841074,996,868.5
59,1770841075,741,868.0
60,1770841076,995,867.5
61,1770841077,740,867.5
62,1770841078,995,869.5
63,1770841079,744,871.5
64,1770841080,999,868.5
65,1770841081,738,866.5
66,1770841082,995,871.0
67,1770841083,747,874.5
68,1770841084,1002,873.0
69,1770841085,744,871.5
70,1770841086,999,870.0
71,1770841087,741,868.5
72,1770841088,996,868.5
73,1770841089,741,869.0
74,1770841090,997,866.5
75,1770841091,736,864.0
76,1770841092,992,866.0
77,1770841093,740,868.0
78,1770841094,996,867.5
79,1770841095,739,867.0
80,1770841096,995,868.5
81,1770841097,742,872.5
82,1770841098,1003,872.5
83,1770841099,742,870.0
84,1770841100,998,873.5
85,1770841101,749,877.5
86,1770841102,1006,874.0
87,1770841103,742,869.5
88,1770841104,997,866.0
89,1770841105,735,862.5
90,1770841106,990,865.0
91,1770841107,740,868.0
92,1770841108,996,869.5
93,1770841109,743,870.5
94,1770841110,998,868.0
95,1770841111,738,865.5
96,1770841112,993,868.5
97,1770841113,744,872.0
98,1770841114,1000,871.5
99,1770841115,743,870.0
100,1770841116,997,867.5
101,1770841117,738,866.5
102,1770841118,995,867.0
103,1770841119,739,866.5
104,1770841120,994,869.5
105,1770841121,745,872.5
106,1770841122,1000,871.5
107,1770841123,743,871.0
108,1770841124,999,871.0
109,1770841125,743,870.0
110,1770841126,997,867.0
111,1770841127,737,863.5
112,1770841128,990,862.5
113,1770841129,735,862.5
114,1770841130,990,865.0
115,1770841131,740,868.5
116,1770841132,997,871.0
117,1770841133,745,872.5
118,1770841134,1000,871.5
119,1770841135,743,870.0
120,1770841136,997,872.0
121,1770841137,747,874.5
122,1770841138,1002,868.5
123,1770841139,735,862.5
124,1770841140,990,862.5
125,1770841141,735,862.5
126,1770841142,990,865.5
127,1770841143,741,869.0
128,1770841144,997,871.0
129,1770841145,745,872.5
130,1770841146,1000,869.0
