Timestamp,Namespace,Pod,CPU(m),RAM(Mi)
2026-02-12 04:58:48,default,beacon-85cbbc7d7b-dr7z,77,213
2026-02-12 04:58:48,default,el-584bddccc7-ljpwp,8,59
2026-02-12 04:58:48,default,op-batcher-7ddcb69467-jprj9,5,24
2026-02-12 04:58:48,default,op-geth-75f4676cdc-n84lh,41,269
2026-02-12 04:58:48,default,op-node-fc4c5d564-dptkw,29,224
2026-02-12 04:58:48,default,op-rbuilder-784769bd78-bd7n,39,143
2026-02-12 04:58:48,default,rollup-boost-cb6c88c87-6qqtb,6,9
2026-02-12 04:58:48,default,validator-5c45f686bc-p6d5w,32,34
2026-02-12 04:58:48,testing,contender-85bb797bc8-x54s5,20,26
2026-02-12 04:58:58,default,beacon-85cbbc7d7b-dr7z,89,215
2026-02-12 04:58:58,default,el-584bddccc7-ljpwp,8,59
2026-02-12 04:58:58,default,op-batcher-7ddcb69467-jprj9,5,24
2026-02-12 04:58:58,default,op-geth-75f4676cdc-n84lh,27,270
2026-02-12 04:58:58,default,op-node-fc4c5d564-dptkw,27,224
2026-02-12 04:58:58,default,op-rbuilder-784769bd78-bd7n,38,143
2026-02-12 04:58:58,default,rollup-boost-cb6c88c87-6qqtb,7,9
2026-02-12 04:58:58,default,validator-5c45f686bc-p6d5w,40,36
2026-02-12 04:58:58,testing,contender-85bb797bc8-x54s5,20,26
2026-02-12 04:59:08,default,beacon-85cbbc7d7b-dr7z,73,214
2026-02-12 04:59:08,default,el-584bddccc7-ljpwp,12,59
2026-02-12 04:59:08,default,op-batcher-7ddcb69467-jprj9,2,25
2026-02-12 04:59:08,default,op-geth-75f4676cdc-n84lh,8,270
2026-02-12 04:59:08,default,op-node-fc4c5d564-dptkw,25,224
2026-02-12 04:59:08,default,op-rbuilder-784769bd78-bd7n,30,146
2026-02-12 04:59:08,default,rollup-boost-cb6c88c87-6qqtb,4,9
2026-02-12 04:59:08,default,validator-5c45f686bc-p6d5w,30,33
2026-02-12 04:59:08,testing,contender-85bb797bc8-x54s5,55,33
2026-02-12 04:59:18,default,beacon-85cbbc7d7b-dr7z,73,214
2026-02-12 04:59:18,default,el-584bddccc7-ljpwp,12,59
2026-02-12 04:59:18,default,op-batcher-7ddcb69467-jprj9,2,25
2026-02-12 04:59:18,default,op-geth-75f4676cdc-n84lh,8,270
2026-02-12 04:59:18,default,op-node-fc4c5d564-dptkw,25,224
2026-02-12 04:59:18,default,op-rbuilder-784769bd78-bd7n,30,146
2026-02-12 04:59:18,default,rollup-boost-cb6c88c87-6qqtb,4,9
2026-02-12 04:59:18,default,validator-5c45f686bc-p6d5w,30,33
2026-02-12 04:59:18,testing,contender-85bb797bc8-x54s5,55,33
2026-02-12 04:59:28,default,beacon-85cbbc7d7b-dr7z,62,214
2026-02-12 04:59:28,default,el-584bddccc7-ljpwp,8,58
2026-02-12 04:59:28,default,op-batcher-7ddcb69467-jprj9,3,24
2026-02-12 04:59:28,default,op-geth-75f4676cdc-n84lh,7,270
2026-02-12 04:59:28,default,op-node-fc4c5d564-dptkw,26,225
2026-02-12 04:59:28,default,op-rbuilder-784769bd78-bd7n,10,147
2026-02-12 04:59:28,default,rollup-boost-cb6c88c87-6qqtb,3,9
2026-02-12 04:59:28,default,validator-5c45f686bc-p6d5w,35,35
2026-02-12 04:59:28,testing,contender-85bb797bc8-x54s5,12,33
2026-02-12 04:59:39,default,beacon-85cbbc7d7b-dr7z,84,222
2026-02-12 04:59:39,default,el-584bddccc7-ljpwp,8,58
2026-02-12 04:59:39,default,op-batcher-7ddcb69467-jprj9,3,24
2026-02-12 04:59:39,default,op-geth-75f4676cdc-n84lh,7,270
2026-02-12 04:59:39,default,op-node-fc4c5d564-dptkw,26,225
2026-02-12 04:59:39,default,op-rbuilder-784769bd78-bd7n,12,146
2026-02-12 04:59:39,default,rollup-boost-cb6c88c87-6qqtb,3,9
2026-02-12 04:59:39,default,validator-5c45f686bc-p6d5w,36,35
2026-02-12 04:59:39,testing,contender-85bb797bc8-x54s5,21,15
2026-02-12 04:59:49,default,beacon-85cbbc7d7b-dr7z,84,222
2026-02-12 04:59:49,default,el-584bddccc7-ljpwp,8,58
2026-02-12 04:59:49,default,op-batcher-7ddcb69467-jprj9,3,24
2026-02-12 04:59:49,default,op-geth-75f4676cdc-n84lh,7,270
2026-02-12 04:59:49,default,op-node-fc4c5d564-dptkw,26,225
2026-02-12 04:59:49,default,op-rbuilder-784769bd78-bd7n,12,146
2026-02-12 04:59:49,default,rollup-boost-cb6c88c87-6qqtb,3,9
2026-02-12 04:59:49,default,validator-5c45f686bc-p6d5w,36,35
2026-02-12 04:59:49,testing,contender-85bb797bc8-x54s5,21,15
2026-02-12 04:59:59,default,beacon-85cbbc7d7b-dr7z,64,216
2026-02-12 04:59:59,default,el-584bddccc7-ljpwp,11,56
2026-02-12 04:59:59,default,op-batcher-7ddcb69467-jprj9,3,24
2026-02-12 04:59:59,default,op-geth-75f4676cdc-n84lh,7,271
2026-02-12 04:59:59,default,op-node-fc4c5d564-dptkw,23,224
2026-02-12 04:59:59,default,op-rbuilder-784769bd78-bd7n,9,143
2026-02-12 04:59:59,default,rollup-boost-cb6c88c87-6qqtb,3,9
2026-02-12 04:59:59,default,validator-5c45f686bc-p6d5w,40,33
2026-02-12 04:59:59,testing,contender-85bb797bc8-x54s5,2,15
2026-02-12 05:00:09,default,beacon-85cbbc7d7b-dr7z,64,216
2026-02-12 05:00:09,default,el-584bddccc7-ljpwp,11,56
2026-02-12 05:00:09,default,op-batcher-7ddcb69467-jprj9,3,24
2026-02-12 05:00:09,default,op-geth-75f4676cdc-n84lh,7,271
2026-02-12 05:00:09,default,op-node-fc4c5d564-dptkw,25,225
2026-02-12 05:00:09,default,op-rbuilder-784769bd78-bd7n,9,143
2026-02-12 05:00:09,default,rollup-boost-cb6c88c87-6qqtb,3,9
2026-02-12 05:00:09,default,validator-5c45f686bc-p6d5w,42,32
2026-02-12 05:00:09,testing,contender-85bb797bc8-x54s5,2,15
2026-02-12 05:00:19,default,beacon-85cbbc7d7b-dr7z,64,216
2026-02-12 05:00:19,default,el-584bddccc7-ljpwp,11,56
2026-02-12 05:00:19,default,op-batcher-7ddcb69467-jprj9,3,24
2026-02-12 05:00:19,default,op-geth-75f4676cdc-n84lh,7,271
2026-02-12 05:00:19,default,op-node-fc4c5d564-dptkw,25,225
2026-02-12 05:00:19,default,op-rbuilder-784769bd78-bd7n,9,143
2026-02-12 05:00:19,default,rollup-boost-cb6c88c87-6qqtb,3,9
2026-02-12 05:00:19,default,validator-5c45f686bc-p6d5w,42,32
