relative_timestamp,real_timestamp,percentage_included
162,1770827374,50.13950617283951
163,1770827375,50.78395061728395
164,1770827376,50.78395061728395
165,1770827377,51.40740740740741
166,1770827378,51.40740740740741
167,1770827379,52.03703703703704
168,1770827380,52.03703703703704
169,1770827381,52.666666666666664
170,1770827382,52.666666666666664
171,1770827383,53.30493827160494
172,1770827384,53.30493827160494
173,1770827385,53.93580246913581
174,1770827386,53.93580246913581
175,1770827387,54.57654320987654
176,1770827388,54.57654320987654
177,1770827389,55.204938271604945
178,1770827390,55.204938271604945
179,1770827391,55.8358024691358
180,1770827392,55.8358024691358
181,1770827393,56.46296296296296
182,1770827394,56.46296296296296
183,1770827395,57.0962962962963
184,1770827396,57.0962962962963
185,1770827397,57.72592592592593
186,1770827398,57.72592592592593
187,1770827399,58.370370370370374
188,1770827400,58.370370370370374
189,1770827401,58.997530864197536
190,1770827402,58.997530864197536
191,1770827403,59.6246913580247
192,1770827404,59.6246913580247
193,1770827405,60.25185185185185
194,1770827406,60.25185185185185
195,1770827407,60.882716049382715
196,1770827408,60.882716049382715
197,1770827409,61.50987654320987
198,1770827410,61.50987654320987
199,1770827411,62.144444444444446
200,1770827412,62.144444444444446
201,1770827413,62.77654320987654
202,1770827414,62.77654320987654
203,1770827415,63.411111111111104
204,1770827416,63.411111111111104
205,1770827417,64.03333333333333
206,1770827418,64.03333333333333
207,1770827419,64.66666666666666
208,1770827420,64.66666666666666
209,1770827421,65.29876543209878
210,1770827422,65.29876543209878
211,1770827423,65.93086419753087
212,1770827424,65.93086419753087
213,1770827425,66.5641975308642
214,1770827426,66.5641975308642
215,1770827427,67.19382716049383
216,1770827428,67.19382716049383
217,1770827429,67.82345679012346
218,1770827430,67.82345679012346
219,1770827431,68.45432098765431
220,1770827432,68.45432098765431
221,1770827433,69.08641975308642
222,1770827434,69.08641975308642
223,1770827435,69.72716049382716
224,1770827436,69.72716049382716
225,1770827437,70.34938271604938
226,1770827438,70.34938271604938
227,1770827439,70.98148148148148
228,1770827440,70.98148148148148
229,1770827441,71.61234567901235
230,1770827442,71.61234567901235
231,1770827443,72.24938271604938
232,1770827444,72.24938271604938
233,1770827445,72.88024691358025
234,1770827446,72.88024691358025
235,1770827447,73.51604938271605
236,1770827448,73.51604938271605
237,1770827449,74.14567901234568
238,1770827450,74.14567901234568
239,1770827451,74.78518518518518
240,1770827452,74.78518518518518
241,1770827453,75.40370370370371
242,1770827454,75.40370370370371
243,1770827455,76.03950617283951
244,1770827456,76.03950617283951
245,1770827457,76.6679012345679
246,1770827458,76.6679012345679
247,1770827459,77.31604938271605
248,1770827460,77.31604938271605
249,1770827461,77.94691358024691
250,1770827462,77.94691358024691
251,1770827463,78.57530864197531
252,1770827464,78.57530864197531
253,1770827465,79.21234567901234
254,1770827466,79.21234567901234
255,1770827467,79.83827160493827
256,1770827468,79.83827160493827
257,1770827469,80.4679012345679
258,1770827470,80.4679012345679
259,1770827471,81.09753086419754
260,1770827472,81.09753086419754
261,1770827473,81.7320987654321
262,1770827474,81.7320987654321
263,1770827475,82.36296296296295
264,1770827476,82.36296296296295
265,1770827477,82.9925925925926
266,1770827478,82.9925925925926
267,1770827479,83.63333333333334
268,1770827480,83.63333333333334
269,1770827481,84.2604938271605
270,1770827482,84.2604938271605
271,1770827483,84.8962962962963
272,1770827484,84.8962962962963
273,1770827485,85.52716049382715
274,1770827486,85.52716049382715
275,1770827487,86.1604938271605
276,1770827488,86.1604938271605
277,1770827489,86.78641975308642
278,1770827490,86.78641975308642
279,1770827491,87.420987654321
280,1770827492,87.420987654321
281,1770827493,88.05061728395061
282,1770827494,88.05061728395061
283,1770827495,88.68148148148148
284,1770827496,88.68148148148148
285,1770827497,89.3246913580247
286,1770827498,89.3246913580247
287,1770827499,89.95432098765433
288,1770827500,89.95432098765433
289,1770827501,90.57777777777778
290,1770827502,90.57777777777778
291,1770827503,91.21358024691358
292,1770827504,91.21358024691358
293,1770827505,91.84444444444443
294,1770827506,91.84444444444443
295,1770827507,92.48765432098766
296,1770827508,92.48765432098766
297,1770827509,93.11604938271604
298,1770827510,93.11604938271604
299,1770827511,93.7395061728395
300,1770827512,93.7395061728395
301,1770827513,94.37530864197531
302,1770827514,94.37530864197531
303,1770827515,95.00987654320988
304,1770827516,95.00987654320988
305,1770827517,95.64691358024692
306,1770827518,95.64691358024692
307,1770827519,96.27901234567902
308,1770827520,96.27901234567902
309,1770827521,96.91358024691358
310,1770827522,96.91358024691358
311,1770827523,97.54567901234567
312,1770827524,97.54567901234567
313,1770827525,98.17283950617283
314,1770827526,98.17283950617283
315,1770827527,98.80864197530865
316,1770827528,98.80864197530865
317,1770827529,99.43333333333332
318,1770827530,99.43333333333332
319,1770827531,100.0
