Timestamp,Namespace,Pod,CPU(m),RAM(Mi)
2026-02-12 04:24:53,default,beacon-85cbbc7d7b-dr7z,85,189
2026-02-12 04:24:53,default,el-584bddccc7-ljpwp,10,47
2026-02-12 04:24:53,default,op-batcher-7ddcb69467-jprj9,9,28
2026-02-12 04:24:53,default,op-geth-75f4676cdc-n84lh,95,177
2026-02-12 04:24:53,default,op-node-fc4c5d564-dptkw,33,167
2026-02-12 04:24:53,default,op-rbuilder-d7bd8784c-4vphh,145,110
2026-02-12 04:24:53,default,rollup-boost-cb6c88c87-6qqtb,8,7
2026-02-12 04:24:53,default,validator-5c45f686bc-p6d5w,42,30
2026-02-12 04:24:53,testing,contender-85bb797bc8-x54s5,43,47
2026-02-12 04:25:03,default,beacon-85cbbc7d7b-dr7z,85,189
2026-02-12 04:25:03,default,el-584bddccc7-ljpwp,10,47
2026-02-12 04:25:03,default,op-batcher-7ddcb69467-jprj9,9,28
2026-02-12 04:25:03,default,op-geth-75f4676cdc-n84lh,95,177
2026-02-12 04:25:03,default,op-node-fc4c5d564-dptkw,33,167
2026-02-12 04:25:03,default,op-rbuilder-d7bd8784c-4vphh,145,110
2026-02-12 04:25:03,default,rollup-boost-cb6c88c87-6qqtb,8,7
2026-02-12 04:25:03,default,validator-5c45f686bc-p6d5w,42,30
2026-02-12 04:25:03,testing,contender-85bb797bc8-x54s5,43,47
2026-02-12 04:25:14,default,beacon-85cbbc7d7b-dr7z,64,187
2026-02-12 04:25:14,default,el-584bddccc7-ljpwp,10,48
2026-02-12 04:25:14,default,op-batcher-7ddcb69467-jprj9,5,27
2026-02-12 04:25:14,default,op-geth-75f4676cdc-n84lh,52,179
2026-02-12 04:25:14,default,op-node-fc4c5d564-dptkw,30,167
2026-02-12 04:25:14,default,op-rbuilder-d7bd8784c-4vphh,127,112
2026-02-12 04:25:14,default,rollup-boost-cb6c88c87-6qqtb,8,7
2026-02-12 04:25:14,default,validator-5c45f686bc-p6d5w,42,30
2026-02-12 04:25:14,testing,contender-85bb797bc8-x54s5,154,8
2026-02-12 04:25:24,default,beacon-85cbbc7d7b-dr7z,70,188
2026-02-12 04:25:24,default,el-584bddccc7-ljpwp,11,48
2026-02-12 04:25:24,default,op-batcher-7ddcb69467-jprj9,3,27
2026-02-12 04:25:24,default,op-geth-75f4676cdc-n84lh,52,179
2026-02-12 04:25:24,default,op-node-fc4c5d564-dptkw,31,167
2026-02-12 04:25:24,default,op-rbuilder-d7bd8784c-4vphh,27,113
2026-02-12 04:25:24,default,rollup-boost-cb6c88c87-6qqtb,4,7
2026-02-12 04:25:24,default,validator-5c45f686bc-p6d5w,39,31
2026-02-12 04:25:24,testing,contender-85bb797bc8-x54s5,20,35
2026-02-12 04:25:34,default,beacon-85cbbc7d7b-dr7z,70,188
2026-02-12 04:25:34,default,el-584bddccc7-ljpwp,11,48
2026-02-12 04:25:34,default,op-batcher-7ddcb69467-jprj9,3,27
2026-02-12 04:25:34,default,op-geth-75f4676cdc-n84lh,52,179
2026-02-12 04:25:34,default,op-node-fc4c5d564-dptkw,31,167
2026-02-12 04:25:34,default,op-rbuilder-d7bd8784c-4vphh,27,113
2026-02-12 04:25:34,default,rollup-boost-cb6c88c87-6qqtb,4,7
2026-02-12 04:25:34,default,validator-5c45f686bc-p6d5w,39,31
2026-02-12 04:25:34,testing,contender-85bb797bc8-x54s5,20,35
2026-02-12 04:25:44,default,beacon-85cbbc7d7b-dr7z,86,186
2026-02-12 04:25:44,default,el-584bddccc7-ljpwp,9,48
2026-02-12 04:25:44,default,op-batcher-7ddcb69467-jprj9,3,27
2026-02-12 04:25:44,default,op-geth-75f4676cdc-n84lh,7,179
2026-02-12 04:25:44,default,op-node-fc4c5d564-dptkw,29,177
2026-02-12 04:25:44,default,op-rbuilder-d7bd8784c-4vphh,17,116
2026-02-12 04:25:44,default,rollup-boost-cb6c88c87-6qqtb,3,7
2026-02-12 04:25:44,default,validator-5c45f686bc-p6d5w,45,30
2026-02-12 04:25:44,testing,contender-85bb797bc8-x54s5,7,27
2026-02-12 04:25:54,default,beacon-85cbbc7d7b-dr7z,77,187
2026-02-12 04:25:54,default,el-584bddccc7-ljpwp,7,49
2026-02-12 04:25:54,default,op-batcher-7ddcb69467-jprj9,3,23
2026-02-12 04:25:54,default,op-geth-75f4676cdc-n84lh,6,179
2026-02-12 04:25:54,default,op-node-fc4c5d564-dptkw,24,177
2026-02-12 04:25:54,default,op-rbuilder-d7bd8784c-4vphh,27,114
2026-02-12 04:25:54,default,rollup-boost-cb6c88c87-6qqtb,3,7
2026-02-12 04:25:54,default,validator-5c45f686bc-p6d5w,37,30
2026-02-12 04:25:54,testing,contender-85bb797bc8-x54s5,15,34
2026-02-12 04:26:04,default,beacon-85cbbc7d7b-dr7z,77,187
2026-02-12 04:26:04,default,el-584bddccc7-ljpwp,7,49
2026-02-12 04:26:04,default,op-batcher-7ddcb69467-jprj9,3,23
2026-02-12 04:26:04,default,op-geth-75f4676cdc-n84lh,6,179
2026-02-12 04:26:04,default,op-node-fc4c5d564-dptkw,24,177
2026-02-12 04:26:04,default,op-rbuilder-d7bd8784c-4vphh,27,114
2026-02-12 04:26:04,default,rollup-boost-cb6c88c87-6qqtb,3,7
2026-02-12 04:26:04,default,validator-5c45f686bc-p6d5w,37,30
2026-02-12 04:26:04,testing,contender-85bb797bc8-x54s5,15,34
2026-02-12 04:26:14,default,beacon-85cbbc7d7b-dr7z,62,187
2026-02-12 04:26:14,default,el-584bddccc7-ljpwp,7,49
2026-02-12 04:26:14,default,op-batcher-7ddcb69467-jprj9,3,24
2026-02-12 04:26:14,default,op-geth-75f4676cdc-n84lh,6,179
2026-02-12 04:26:14,default,op-node-fc4c5d564-dptkw,25,177
2026-02-12 04:26:14,default,op-rbuilder-d7bd8784c-4vphh,23,113
2026-02-12 04:26:14,default,rollup-boost-cb6c88c87-6qqtb,3,7
2026-02-12 04:26:14,default,validator-5c45f686bc-p6d5w,39,30
2026-02-12 04:26:14,testing,contender-85bb797bc8-x54s5,22,13
2026-02-12 04:26:24,default,beacon-85cbbc7d7b-dr7z,74,186
2026-02-12 04:26:24,default,el-584bddccc7-ljpwp,14,49
2026-02-12 04:26:24,default,op-batcher-7ddcb69467-jprj9,3,21
2026-02-12 04:26:24,default,op-geth-75f4676cdc-n84lh,7,182
2026-02-12 04:26:24,default,op-node-fc4c5d564-dptkw,23,177
2026-02-12 04:26:24,default,op-rbuilder-d7bd8784c-4vphh,23,113
