Timestamp,Namespace,Pod,CPU(m),RAM(Mi)
2026-02-11 16:22:16,default,beacon-85cbbc7d7b-t2cbt,93,209
2026-02-11 16:22:16,default,el-584bddccc7-zndtx,11,49
2026-02-11 16:22:16,default,op-batcher-7ddcb69467-cvxjs,12,94
2026-02-11 16:22:16,default,op-geth-75f4676cdc-ffl7k,122,503
2026-02-11 16:22:16,default,op-node-58b7579566-2kvqz,31,180
2026-02-11 16:22:16,default,validator-5c45f686bc-xh52r,37,29
2026-02-11 16:22:16,testing,contender-85bb797bc8-t27wl,45,53
2026-02-11 16:22:26,default,beacon-85cbbc7d7b-t2cbt,59,209
2026-02-11 16:22:26,default,el-584bddccc7-zndtx,10,48
2026-02-11 16:22:26,default,op-batcher-7ddcb69467-cvxjs,7,94
2026-02-11 16:22:26,default,op-geth-75f4676cdc-ffl7k,143,518
2026-02-11 16:22:26,default,op-node-58b7579566-2kvqz,31,180
2026-02-11 16:22:26,default,validator-5c45f686bc-xh52r,36,31
2026-02-11 16:22:26,testing,contender-85bb797bc8-t27wl,143,33
2026-02-11 16:22:36,default,beacon-85cbbc7d7b-t2cbt,88,210
2026-02-11 16:22:36,default,el-584bddccc7-zndtx,12,51
2026-02-11 16:22:36,default,op-batcher-7ddcb69467-cvxjs,3,94
2026-02-11 16:22:36,default,op-geth-75f4676cdc-ffl7k,143,518
2026-02-11 16:22:36,default,op-node-58b7579566-2kvqz,27,180
2026-02-11 16:22:36,default,validator-5c45f686bc-xh52r,35,31
2026-02-11 16:22:36,testing,contender-85bb797bc8-t27wl,143,33
2026-02-11 16:22:47,default,beacon-85cbbc7d7b-t2cbt,88,210
2026-02-11 16:22:47,default,el-584bddccc7-zndtx,12,51
2026-02-11 16:22:47,default,op-batcher-7ddcb69467-cvxjs,3,94
2026-02-11 16:22:47,default,op-geth-75f4676cdc-ffl7k,143,518
2026-02-11 16:22:47,default,op-node-58b7579566-2kvqz,27,180
2026-02-11 16:22:47,default,validator-5c45f686bc-xh52r,35,31
2026-02-11 16:22:47,testing,contender-85bb797bc8-t27wl,143,33
2026-02-11 16:22:57,default,beacon-85cbbc7d7b-t2cbt,67,208
2026-02-11 16:22:57,default,el-584bddccc7-zndtx,11,51
2026-02-11 16:22:57,default,op-batcher-7ddcb69467-cvxjs,2,94
2026-02-11 16:22:57,default,op-geth-75f4676cdc-ffl7k,12,517
2026-02-11 16:22:57,default,op-node-58b7579566-2kvqz,25,180
2026-02-11 16:22:57,default,validator-5c45f686bc-xh52r,35,30
2026-02-11 16:22:57,testing,contender-85bb797bc8-t27wl,7,27
2026-02-11 16:23:07,default,beacon-85cbbc7d7b-t2cbt,64,208
2026-02-11 16:23:07,default,el-584bddccc7-zndtx,9,52
2026-02-11 16:23:07,default,op-batcher-7ddcb69467-cvxjs,2,94
2026-02-11 16:23:07,default,op-geth-75f4676cdc-ffl7k,10,517
2026-02-11 16:23:07,default,op-node-58b7579566-2kvqz,24,180
2026-02-11 16:23:07,default,validator-5c45f686bc-xh52r,35,32
2026-02-11 16:23:07,testing,contender-85bb797bc8-t27wl,8,29
2026-02-11 16:23:17,default,beacon-85cbbc7d7b-t2cbt,64,208
2026-02-11 16:23:17,default,el-584bddccc7-zndtx,9,52
2026-02-11 16:23:17,default,op-batcher-7ddcb69467-cvxjs,2,94
2026-02-11 16:23:17,default,op-geth-75f4676cdc-ffl7k,10,517
2026-02-11 16:23:17,default,op-node-58b7579566-2kvqz,24,180
2026-02-11 16:23:17,default,validator-5c45f686bc-xh52r,35,32
2026-02-11 16:23:17,testing,contender-85bb797bc8-t27wl,8,29
2026-02-11 16:23:27,default,beacon-85cbbc7d7b-t2cbt,86,207
2026-02-11 16:23:27,default,el-584bddccc7-zndtx,10,50
2026-02-11 16:23:27,default,op-batcher-7ddcb69467-cvxjs,2,95
2026-02-11 16:23:27,default,op-geth-75f4676cdc-ffl7k,10,517
2026-02-11 16:23:27,default,op-node-58b7579566-2kvqz,24,181
