"timestamp","component","cpu","ram"
2026-02-28 15:11:15,op-geth-ext,0.0188,107
2026-02-28 15:11:15,op-geth,0.0169,85.7
2026-02-28 15:11:30,op-geth-ext,0.0206,116
2026-02-28 15:11:30,op-geth,0.0209,117
2026-02-28 15:11:45,op-geth-ext,0.0298,107
2026-02-28 15:11:45,op-geth,0.0240,90.7
2026-02-28 15:12:00,op-geth-ext,0.0360,133
2026-02-28 15:12:00,op-geth,0.0314,99.1
2026-02-28 15:12:15,op-geth-ext,0.0453,118
2026-02-28 15:12:15,op-geth,0.0344,122
2026-02-28 15:12:30,op-geth-ext,0.0520,90.0
2026-02-28 15:12:30,op-geth,0.0420,129
2026-02-28 15:12:45,op-geth-ext,0.0608,128
2026-02-28 15:12:45,op-geth,0.0451,99.0
2026-02-28 15:13:00,op-geth-ext,0.0676,99.6
2026-02-28 15:13:00,op-geth,0.0529,104
2026-02-28 15:13:15,op-geth-ext,0.0766,138
2026-02-28 15:13:15,op-geth,0.0560,126
2026-02-28 15:13:30,op-geth-ext,0.0831,106
2026-02-28 15:13:30,op-geth,0.0638,128
2026-02-28 15:13:45,op-geth-ext,0.0926,90.8
2026-02-28 15:13:45,op-geth,0.0671,96.5
2026-02-28 15:14:00,op-geth-ext,0.0991,116
2026-02-28 15:14:00,op-geth,0.0751,101
2026-02-28 15:14:15,op-geth-ext,0.108,98.1
2026-02-28 15:14:15,op-geth,0.0781,124
2026-02-28 15:14:30,op-geth-ext,0.115,123
2026-02-28 15:14:30,op-geth,0.0860,127
2026-02-28 15:14:45,op-geth-ext,0.124,108
2026-02-28 15:14:45,op-geth,0.0886,93.4
2026-02-28 15:15:00,op-geth-ext,0.131,133
2026-02-28 15:15:00,op-geth,0.0962,96.3
2026-02-28 15:15:15,op-geth-ext,0.140,115
2026-02-28 15:15:15,op-geth,0.0991,118
2026-02-28 15:15:30,op-geth-ext,0.147,141
2026-02-28 15:15:30,op-geth,0.107,119
2026-02-28 15:15:45,op-geth-ext,0.156,124
2026-02-28 15:15:45,op-geth,0.110,141
2026-02-28 15:16:00,op-geth-ext,0.162,92.5
2026-02-28 15:16:00,op-geth,0.117,144
2026-02-28 15:16:15,op-geth-ext,0.170,130
2026-02-28 15:16:15,op-geth,0.119,109
2026-02-28 15:16:30,op-geth-ext,0.172,96.1
2026-02-28 15:16:30,op-geth,0.121,110
2026-02-28 15:16:45,op-geth-ext,0.170,134
2026-02-28 15:16:45,op-geth,0.120,131
2026-02-28 15:17:00,op-geth-ext,0.172,101
2026-02-28 15:17:00,op-geth,0.121,131
2026-02-28 15:17:15,op-geth-ext,0.170,139
2026-02-28 15:17:15,op-geth,0.120,154
2026-02-28 15:17:30,op-geth-ext,0.172,106
2026-02-28 15:17:30,op-geth,0.121,153
2026-02-28 15:17:45,op-geth-ext,0.170,144
2026-02-28 15:17:45,op-geth,0.120,116
2026-02-28 15:18:00,op-geth-ext,0.172,112
2026-02-28 15:18:00,op-geth,0.122,117
2026-02-28 15:18:15,op-geth-ext,0.170,92.8
2026-02-28 15:18:15,op-geth,0.120,140
2026-02-28 15:18:30,op-geth-ext,0.172,117
2026-02-28 15:18:30,op-geth,0.121,138
2026-02-28 15:18:45,op-geth-ext,0.171,97.5
2026-02-28 15:18:45,op-geth,0.120,101
2026-02-28 15:19:00,op-geth-ext,0.173,122
2026-02-28 15:19:00,op-geth,0.122,158
2026-02-28 15:19:15,op-geth-ext,0.171,101
2026-02-28 15:19:15,op-geth,0.120,120
2026-02-28 15:19:30,op-geth-ext,0.173,126
2026-02-28 15:19:30,op-geth,0.122,117
2026-02-28 15:19:45,op-geth-ext,0.171,106
2026-02-28 15:19:45,op-geth,0.120,138
2026-02-28 15:20:00,op-geth-ext,0.173,131
2026-02-28 15:20:00,op-geth,0.122,137
2026-02-28 15:20:15,op-geth-ext,0.171,109
2026-02-28 15:20:15,op-geth,0.120,159
2026-02-28 15:20:30,op-geth-ext,0.173,134
2026-02-28 15:20:30,op-geth,0.122,157
2026-02-28 15:20:45,op-geth-ext,0.171,109
2026-02-28 15:20:45,op-geth,0.121,117
2026-02-28 15:21:00,op-geth-ext,0.173,134
2026-02-28 15:21:00,op-geth,0.123,116
2026-02-28 15:21:15,op-geth-ext,0.172,110
2026-02-28 15:21:15,op-geth,0.122,139
2026-02-28 15:21:30,op-geth-ext,0.174,135
2026-02-28 15:21:30,op-geth,0.123,132
